Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2005,Jul-Dec 2005,Asia,Afghanistan,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,14100
2005,Jul-Dec 2005,Asia,Afghanistan,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,46069
2005,Jul-Dec 2005,Asia,Afghanistan,"Anthrax",Domestic,"Cattle",-,50182
2005,Jul-Dec 2005,Europe,Albania,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Algeria,"Rabies virus (Inf. with)",Domestic,"Cattle",-,26593
2005,Jul-Dec 2005,Africa,Algeria,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Andorra,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,700
2005,Jul-Dec 2005,Africa,Angola,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Angola,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Argentina,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,4500000
2005,Jul-Dec 2005,Americas,Argentina,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,58000000
2005,Jul-Dec 2005,Asia,Armenia,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,114735
2005,Jul-Dec 2005,Asia,Armenia,"Anthrax",Domestic,"Cattle",-,382826
2005,Jul-Dec 2005,Asia,Armenia,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,1020569
2005,Jul-Dec 2005,Asia,Armenia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Oceania,Australia,"Bovine genital campylobacteriosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Austria,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Austria,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Azerbaijan,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,1407
2005,Jul-Dec 2005,Asia,Azerbaijan,"Leptospirosis",Domestic,"Cattle",-,15245
2005,Jul-Dec 2005,Asia,Azerbaijan,"Anthrax",Domestic,"Cattle",-,43226
2005,Jul-Dec 2005,Asia,Azerbaijan,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,653627
2005,Jul-Dec 2005,Asia,Bahrain,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Belarus,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,425900
2005,Jul-Dec 2005,Europe,Belarus,"Anthrax",Domestic,"Cattle",-,496911
2005,Jul-Dec 2005,Europe,Belarus,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,643700
2005,Jul-Dec 2005,Europe,Belarus,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Belgium,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Belize,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Benin,"Peste des petits ruminants virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Bhutan,"Anthrax",Domestic,"Cattle",-,12
2005,Jul-Dec 2005,Asia,Bhutan,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,4288
2005,Jul-Dec 2005,Asia,Bhutan,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,21116
2005,Jul-Dec 2005,Americas,Bolivia,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,10464524
2005,Jul-Dec 2005,Europe,Bosnia and Herzegovina,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Botswana,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,103400
2005,Jul-Dec 2005,Africa,Botswana,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,359159
2005,Jul-Dec 2005,Africa,Botswana,"Anthrax",Domestic,"Cattle",-,1835227
2005,Jul-Dec 2005,Africa,Botswana,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Botswana,"Heartwater",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Botswana,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Brazil,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,220
2005,Jul-Dec 2005,Americas,Brazil,"Leptospirosis",Domestic,"Cattle",-,72706
2005,Jul-Dec 2005,Americas,Brazil,"Anthrax",Domestic,"Cattle",-,236133
2005,Jul-Dec 2005,Americas,Brazil,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,2501729
2005,Jul-Dec 2005,Americas,Brazil,"Rabies virus (Inf. with)",Domestic,"Cattle",-,25767710
2005,Jul-Dec 2005,Americas,Brazil,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,172139285
2005,Jul-Dec 2005,Europe,Bulgaria,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,68
2005,Jul-Dec 2005,Europe,Bulgaria,"Leptospirosis",Domestic,"Cattle",-,9692
2005,Jul-Dec 2005,Europe,Bulgaria,"Anthrax",Domestic,"Cattle",-,100550
2005,Jul-Dec 2005,Africa,Burkina Faso,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Burkina Faso,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Cameroon,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,550520
2005,Jul-Dec 2005,Africa,Cameroon,"Anthrax",Domestic,"Cattle",-,849867
2005,Jul-Dec 2005,Africa,Cameroon,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,1201237
2005,Jul-Dec 2005,Africa,Cameroon,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Chile,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,60000
2005,Jul-Dec 2005,Americas,Chile,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,207155
2005,Jul-Dec 2005,Americas,Chile,"Leptospirosis",Domestic,"Cattle",-,380950
2005,Jul-Dec 2005,Americas,Chile,"Anthrax",Domestic,"Cattle",-,544770
2005,Jul-Dec 2005,Asia,China (People's Rep. of),"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,11063506
2005,Jul-Dec 2005,Asia,China (People's Rep. of),"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,25402835
2005,Jul-Dec 2005,Asia,China (People's Rep. of),"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,China (People's Rep. of),"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Chinese Taipei,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,142922
2005,Jul-Dec 2005,Asia,Chinese Taipei,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Colombia,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,1025585
2005,Jul-Dec 2005,Americas,Colombia,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,20720127
2005,Jul-Dec 2005,Americas,Colombia,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Colombia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Costa Rica,"Rabies virus (Inf. with)",Domestic,"Cattle",-,1109
2005,Jul-Dec 2005,Americas,Costa Rica,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Costa Rica,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Costa Rica,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Costa Rica,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Cote D'Ivoire,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Cote D'Ivoire,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Cote D'Ivoire,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Croatia,"Leptospirosis",Domestic,"Cattle",-,13
2005,Jul-Dec 2005,Europe,Croatia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,51
2005,Jul-Dec 2005,Europe,Croatia,"Anthrax",Domestic,"Cattle",-,14659
2005,Jul-Dec 2005,Americas,Cuba,"Leptospirosis",Domestic,"Cattle",-,4380
2005,Jul-Dec 2005,Americas,Cuba,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,4614
2005,Jul-Dec 2005,Africa,Djibouti,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Ecuador,"Rabies virus (Inf. with)",Domestic,"Cattle",-,900
2005,Jul-Dec 2005,Americas,Ecuador,"Anthrax",Domestic,"Cattle",-,8000
2005,Jul-Dec 2005,Americas,Ecuador,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,8000
2005,Jul-Dec 2005,Americas,Ecuador,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,1006000
2005,Jul-Dec 2005,Americas,Ecuador,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Ecuador,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Egypt,"Rift Valley fever virus (Inf. with)",Domestic,"Cattle",-,518917
2005,Jul-Dec 2005,Africa,Egypt,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,1261594
2005,Jul-Dec 2005,Africa,Egypt,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,1826014
2005,Jul-Dec 2005,Africa,Egypt,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Egypt,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Egypt,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Estonia,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,162
2005,Jul-Dec 2005,Europe,Estonia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,2531
2005,Jul-Dec 2005,Africa,Ethiopia,"Anthrax",Domestic,"Cattle",-,1000000
2005,Jul-Dec 2005,Africa,Ethiopia,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,1200000
2005,Jul-Dec 2005,Africa,Ethiopia,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,1500000
2005,Jul-Dec 2005,Africa,Ethiopia,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,2500000
2005,Jul-Dec 2005,Africa,Ethiopia,"Peste des petits ruminants virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,French Guiana,"Rabies virus (Inf. with)",Domestic,"Cattle",-,750
2005,Jul-Dec 2005,Asia,Georgia,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Germany,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Ghana,"Anthrax",Domestic,"Cattle",-,12706
2005,Jul-Dec 2005,Africa,Ghana,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,51351
2005,Jul-Dec 2005,Europe,Greece,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,2275
2005,Jul-Dec 2005,Americas,Guatemala,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,50000
2005,Jul-Dec 2005,Africa,Guinea,"Anthrax",Domestic,"Cattle",-,53305
2005,Jul-Dec 2005,Africa,Guinea,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,60317
2005,Jul-Dec 2005,Africa,Guinea,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Guinea-Bissau,"Anthrax",Domestic,"Cattle",-,8638
2005,Jul-Dec 2005,Americas,Guyana,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Haiti,"Anthrax",Domestic,"Cattle",-,91717
2005,Jul-Dec 2005,Europe,Hungary,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,India,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,India,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,India,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,India,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,India,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Indonesia,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Indonesia,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Indonesia,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Indonesia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Iran,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",Domestic,"Cattle",-,6070
2005,Jul-Dec 2005,Asia,Iran,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,779400
2005,Jul-Dec 2005,Asia,Iran,"Anthrax",Domestic,"Cattle",-,2124000
2005,Jul-Dec 2005,Asia,Iran,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,6898000
2005,Jul-Dec 2005,Asia,Iraq,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Iraq,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Ireland,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Israel,"Anthrax",Domestic,"Cattle",-,356
2005,Jul-Dec 2005,Asia,Israel,"Bovine babesiosis",Domestic,"Cattle",-,4573
2005,Jul-Dec 2005,Asia,Israel,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",Domestic,"Cattle",-,4708
2005,Jul-Dec 2005,Asia,Israel,"Leptospirosis",Domestic,"Cattle",-,6297
2005,Jul-Dec 2005,Asia,Israel,"Bovine anaplasmosis",Domestic,"Cattle",-,10920
2005,Jul-Dec 2005,Asia,Israel,"Rabies virus (Inf. with)",Domestic,"Cattle",-,21610
2005,Jul-Dec 2005,Asia,Israel,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,23955
2005,Jul-Dec 2005,Asia,Israel,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,269241
2005,Jul-Dec 2005,Asia,Israel,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Italy,"Bluetongue virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Italy,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Italy,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Japan,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Japan,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Jordan,"Anthrax",Domestic,"Cattle",-,3938
2005,Jul-Dec 2005,Asia,Jordan,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,40915
2005,Jul-Dec 2005,Asia,Kazakhstan,"Rabies virus (Inf. with)",Domestic,"Cattle",-,1584582
2005,Jul-Dec 2005,Asia,Kazakhstan,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,7238820
2005,Jul-Dec 2005,Asia,Kazakhstan,"Anthrax",Domestic,"Cattle",-,7378022
2005,Jul-Dec 2005,Asia,Kazakhstan,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Kazakhstan,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Kenya,"Anthrax",Domestic,"Cattle",-,6525
2005,Jul-Dec 2005,Africa,Kenya,"Rabies virus (Inf. with)",Domestic,"Cattle",-,41600
2005,Jul-Dec 2005,Africa,Kenya,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,205200
2005,Jul-Dec 2005,Africa,Kenya,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,451200
2005,Jul-Dec 2005,Africa,Kenya,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,608600
2005,Jul-Dec 2005,Africa,Kenya,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Kenya,"Rift Valley fever virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Kenya,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Kenya,"Trypanosomosis (tsetse-transmitted) (-2021)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Kuwait,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,1059
2005,Jul-Dec 2005,Asia,Kuwait,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,5126
2005,Jul-Dec 2005,Asia,Kuwait,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,21538
2005,Jul-Dec 2005,Asia,Kyrgyzstan,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,865
2005,Jul-Dec 2005,Asia,Kyrgyzstan,"Rabies virus (Inf. with)",Domestic,"Cattle",-,4090
2005,Jul-Dec 2005,Asia,Kyrgyzstan,"Anthrax",Domestic,"Cattle",-,82045
2005,Jul-Dec 2005,Asia,Laos,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,238294
2005,Jul-Dec 2005,Europe,Latvia,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,702
2005,Jul-Dec 2005,Europe,Latvia,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,9289
2005,Jul-Dec 2005,Asia,Lebanon,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,85000
2005,Jul-Dec 2005,Africa,Lesotho,"Anthrax",Domestic,"Cattle",-,892
2005,Jul-Dec 2005,Africa,Lesotho,"Bluetongue virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Lesotho,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Lesotho,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Lithuania,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,9822
2005,Jul-Dec 2005,Europe,Lithuania,"Rabies virus (Inf. with)",Domestic,"Cattle",-,18965
2005,Jul-Dec 2005,Europe,Luxembourg,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,45000
2005,Jul-Dec 2005,Europe,Luxembourg,"Bluetongue virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Madagascar,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Bovine anaplasmosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Bovine babesiosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Malawi,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Malaysia,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,45204
2005,Jul-Dec 2005,Africa,Mali,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mali,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mali,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Mexico,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Mexico,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Moldova,"Rabies virus (Inf. with)",Domestic,"Cattle",-,3782
2005,Jul-Dec 2005,Europe,Moldova,"Anthrax",Domestic,"Cattle",-,66439
2005,Jul-Dec 2005,Asia,Mongolia,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Mongolia,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Mongolia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Morocco,"Anthrax",Domestic,"Cattle",-,49900
2005,Jul-Dec 2005,Africa,Morocco,"Bluetongue virus (Inf. with)",Domestic,"Cattle",-,6535593
2005,Jul-Dec 2005,Africa,Mozambique,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mozambique,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mozambique,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mozambique,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Mozambique,"Rift Valley fever virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Asia,Myanmar,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,26000
2005,Jul-Dec 2005,Asia,Myanmar,"Anthrax",Domestic,"Cattle",-,945000
2005,Jul-Dec 2005,Asia,Myanmar,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,965000
2005,Jul-Dec 2005,Africa,Namibia,"Anthrax",Domestic,"Cattle",-,44470
2005,Jul-Dec 2005,Africa,Namibia,"Rabies virus (Inf. with)",Domestic,"Cattle",-,59928
2005,Jul-Dec 2005,Africa,Namibia,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,235761
2005,Jul-Dec 2005,Africa,Namibia,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,289280
2005,Jul-Dec 2005,Africa,Namibia,"Bovine genital campylobacteriosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Namibia,"Lumpy skin disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,Netherlands,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Oceania,New Zealand,"Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Oceania,New Zealand,"Leptospirosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Oceania,New Zealand,"Paratuberculosis",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Americas,Nicaragua,"Rabies virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Niger,"Anthrax",Domestic,"Cattle",-,2000
2005,Jul-Dec 2005,Africa,Niger,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Niger,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Nigeria,"Anthrax",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Nigeria,"Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Africa,Nigeria,"Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia)",Domestic,"Cattle",-,-
2005,Jul-Dec 2005,Europe,North Macedonia,"Anthrax",Domestic,"Cattle",-,412
2005,Jul-Dec 2005,Asia,Oman,"Rabies virus (Inf. with)",Domestic,"Cattle",-,1065
2005,Jul-Dec 2005,Asia,Oman,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,14798
2005,Jul-Dec 2005,Asia,Oman,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,17804
2005,Jul-Dec 2005,Asia,Palestine,"Anthrax",Domestic,"Cattle",-,517
2005,Jul-Dec 2005,Asia,Palestine,"Rabies virus (Inf. with)",Domestic,"Cattle",-,550
2005,Jul-Dec 2005,Asia,Palestine,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,11770
2005,Jul-Dec 2005,Americas,Panama,"Rabies virus (Inf. with)",Domestic,"Cattle",-,10900
2005,Jul-Dec 2005,Americas,Paraguay,"Brucella abortus (Inf. with)",Domestic,"Cattle",-,12945
2005,Jul-Dec 2005,Americas,Paraguay,"Rabies virus (Inf. with)",Domestic,"Cattle",-,196050
2005,Jul-Dec 2005,Americas,Paraguay,"Foot and mouth disease virus (Inf. with)",Domestic,"Cattle",-,3665578
