Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
273778,African swine fever,,47.91,20.3,Egerszalók,Hungary,Europe,2020-06-01T00:00:00Z,2020-06-09T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267234,African swine fever,,48.098534,20.133587,Bükkszenterzsébet,Hungary,Europe,2020-01-25T00:00:00Z,2020-02-05T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
259784,African swine fever,,47.954666,20.153663,Sirok,Hungary,Europe,2019-09-28T00:00:00Z,2019-10-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267878,African swine fever,,47.879575,20.233119,Verpelet,Hungary,Europe,2020-03-03T00:00:00Z,2020-03-11T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267126,African swine fever,,47.801333,19.713972,Apc,Hungary,Europe,2020-02-19T00:00:00Z,2020-02-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
262918,African swine fever,,47.634375,20.421464,Komlo,Hungary,Europe,2019-11-15T00:00:00Z,2019-11-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
260296,African swine fever,,47.43425,20.39533,Pely,Hungary,Europe,2019-09-09T00:00:00Z,2019-09-17T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
259792,African swine fever,,47.645833,20.731667,Poroszlo,Hungary,Europe,2019-08-21T00:00:00Z,2019-08-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
272444,African swine fever,,47.648611,20.668333,Poroszló,Hungary,Europe,2020-05-10T00:00:00Z,2020-05-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
257529,African swine fever,,47.96833,20.004444,Bodony,Hungary,Europe,2019-07-16T00:00:00Z,2019-07-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
