Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
352252,Influenza - Avian,;H5 HPAI;,-34.85651,-58.345436,ALMIRANTE BROWN,Argentina,Americas,2023-04-20T00:00:00Z,2023-04-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346176,Influenza - Avian,;H5 HPAI;,-36.90228,-59.8037,Azul,Argentina,Americas,2023-02-23T00:00:00Z,2023-02-26T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
347784,Influenza - Avian,;H5 HPAI;,-38.78775,-62.26203,BAHIA BLANCA,Argentina,Americas,2023-02-28T00:00:00Z,2023-03-09T00:00:00Z,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed
346786,Influenza - Avian,;H5 HPAI;,-35.9923,-60.05522,General Alvear,Argentina,Americas,2023-02-24T00:00:00Z,2023-03-02T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
386751,Influenza - Avian,;H5N1 HPAI;,-35.87469,-60.05989,137193 GENERAL ALVEAR,Argentina,Americas,2023-10-17T00:00:00Z,2024-08-06T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
350074,Influenza - Avian,;H5 HPAI;,-35.95611,-58.73683,General Belgrano,Argentina,Americas,2023-03-24T00:00:00Z,2023-04-01T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
348545,Influenza - Avian,;H5 HPAI;,-36.97864,-57.15243,GENERAL MADARIAGA BUENOS AIRES- TRASPATIO - GENERAL MADARIAGA,Argentina,Americas,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
361688,Influenza - Avian,;H5 HPAI;,-38.0512,-57.5352,OB_124585 - IAAP SILVESTRES - 20059 - MAR DEL PLATA -BUENOS AIRES - MAR DEL PLATA,Argentina,Americas,2023-08-22T00:00:00Z,2023-09-01T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
347231,Influenza - Avian,;H5 HPAI;,-38.04594,-57.8241,Mar de la Plata,Argentina,Americas,2023-03-03T00:00:00Z,2023-03-06T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
346787,Influenza - Avian,;H5 HPAI;,-36.07417,-59.07298,Las Flores,Argentina,Americas,2023-02-24T00:00:00Z,2023-03-02T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
350022,Influenza - Avian,;H5 HPAI;,-35.08456,-59.03253,Lobos,Argentina,Americas,2023-03-28T00:00:00Z,2023-04-01T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
386778,Influenza - Avian,;H5 HPAI;,-37.744865,-57.439095,135520 CENTROIDE DEL AGRUPADO DE BUENOS AIRES,Argentina,Americas,2023-08-26T00:00:00Z,2024-08-20T00:00:00Z,"Wild,South America fur seal (Arctophoca australis),",WOAH (former OIE),,,Confirmed
348552,Influenza - Avian,;H5 HPAI;,-35.38236,-58.83003,BERRA BUENOS AIRES- TRASPATIO - FRANCISCO BERRA,Argentina,Americas,2023-03-09T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
361384,Influenza - Avian,;H5 HPAI;,-38.58033,-58.7029,OB_124359 - IAAP SILVESTRES - 20058 - NECOCHEA -BUENOS AIRES - NECOCHEA,Argentina,Americas,2023-08-21T00:00:00Z,2023-08-25T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
361841,Influenza - Avian,;H5 HPAI;,-40.78333,-62.96,OB_124586 - IAAP SILVESTRES - 20067 - SAN BLAS -BUENOS AIRES - BAHIA SAN BLAS,Argentina,Americas,2023-08-24T00:00:00Z,2023-09-01T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
352249,Influenza - Avian,;H5 HPAI;,-33.89367,-60.69711,PERGAMINO,Argentina,Americas,2023-04-21T00:00:00Z,2023-04-28T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
348057,Influenza - Avian,;H5 HPAI;,-37.46847,-62.75846,Puan,Argentina,Americas,2023-02-20T00:00:00Z,2023-02-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347776,Influenza - Avian,;H5 HPAI;,-36.66629,-59.22199,RAUCH,Argentina,Americas,2023-02-20T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
346194,Influenza - Avian,;H5 HPAI;,-38.15595,-59.64585,San Cayetano,Argentina,Americas,2023-02-23T00:00:00Z,2023-02-25T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
355881,Influenza - Avian,;H5N1 HPAI;,-35.089,-57.947,La Plata,Argentina,Americas,2023-06-12T00:00:00Z,2023-06-14T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
349555,Influenza - Avian,;H5 HPAI;,-36.529,-57.34,General Conesa,Argentina,Americas,2023-03-17T00:00:00Z,2023-03-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346064,Influenza - Avian,;H5 HPAI;,-36.47324,-57.34909,General Conesa,Argentina,Americas,2023-03-07T00:00:00Z,2023-03-14T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
348548,Influenza - Avian,;H5 HPAI;,-36.46904,-57.43139,GENERAL CONESA BUENOS AIRES- TRASPATIO - GENERAL CONESA,Argentina,Americas,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
348549,Influenza - Avian,;H5 HPAI;,-36.27949,-57.39065,GENERAL CONESA BUENOS AIRES- TRASPATIO - GENERAL CONESA,Argentina,Americas,2023-03-11T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
362553,Influenza - Avian,;H5 HPAI;,-38.8,-59.73,OB_124756 - IAAP SILVESTRES - 20061 -ORENSE -BUENOS AIRES - BALNEARIO ORENSE,Argentina,Americas,2023-08-23T00:00:00Z,2023-09-08T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
361685,Influenza - Avian,;H5 HPAI;,-38.863,-60.09669,OB_124588 - IAAP SILVESTRES - 20070 - CLAROMECÓ -BUENOS AIRES - CLAROMECÓ,Argentina,Americas,2023-08-26T00:00:00Z,2023-09-01T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
346195,Influenza - Avian,;H5 HPAI;,-36.4065,-62.80858,Trees Lomas,Argentina,Americas,2023-02-23T00:00:00Z,2023-02-25T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
361684,Influenza - Avian,;H5 HPAI;,-39.59722,-62.10915,OB_124589 - IAAP SILVESTRES - 20071 - MAYOR BURATOVICH -BUENOS AIRES - MAYOR BURATOVICH,Argentina,Americas,2023-08-26T00:00:00Z,2023-09-01T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
348547,Influenza - Avian,;H5 HPAI;,-39.48708,-62.68335,PEDRO LURO BUENOS AIRES- TRASPATIO - PEDRO LURO,Argentina,Americas,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
386752,Influenza - Avian,;H5N1 HPAI;,-26.2474,-67.05807,137262 EL PEÑON,Argentina,Americas,2023-10-30T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Chilean flamingo (Phoenicopterus chilensis),",WOAH (former OIE),,,Confirmed
366623,Influenza - Avian,;H5 HPAI;,-26.478056,-67.265,Catamarca,Argentina,Americas,2023-11-02T00:00:00Z,2023-11-10T00:00:00Z,"Wild,Greater flamingo (Phoenicopterus roseus),",National authorities,,,Confirmed
348551,Influenza - Avian,;H5 HPAI;,-26.68111,-60.72653,AVIA TERAI CHACO- TRASPATIO - AVIA TERAI,Argentina,Americas,2023-03-10T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347230,Influenza - Avian,;H5 HPAI;,-26.6106,-60.7202,Avia Terai,Argentina,Americas,2023-03-01T00:00:00Z,2023-03-16T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
353742,Influenza - Avian,;H5 HPAI;,-27.40108,-59.07218,Puerto Triol,Argentina,Americas,2023-05-10T00:00:00Z,2023-05-19T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
352502,Influenza - Avian,;H5 HPAI;,-27.41668,-59.02865,Resistencia,Argentina,Americas,2023-04-30T00:00:00Z,2023-05-05T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
351229,Influenza - Avian,;H5 HPAI;,-42.7996,-65.08174,Puerto Madryn,Argentina,Americas,2023-04-11T00:00:00Z,2023-04-14T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
386772,Influenza - Avian,;H5 HPAI;,-42.765857,-63.641066,138469 PUNTA DELGADA - PENINSULA DE VALDÉS,Argentina,Americas,2023-10-20T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
362554,Influenza - Avian,;H5 HPAI;,-42.7933,-64.965,OB_124757 - IAAP SILVESTRES - 20093 -PUERTO MADRYN -CHUBUT - PUERTO MADRYN,Argentina,Americas,2023-08-30T00:00:00Z,2023-09-08T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
386774,Influenza - Avian,;H5 HPAI;,-42.685894,-65.18871,138474 BIEDMA,Argentina,Americas,2023-10-20T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
386746,Influenza - Avian,;H5N1 HPAI;,-42.764,-63.6326,138721 PUNTA DELGADA,Argentina,Americas,2023-10-10T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,Wild,Royal tern,",WOAH (former OIE),,,Confirmed
386771,Influenza - Avian,;H5 HPAI;,-42.510891,-63.611156,138405 CALETA VALDÉS,Argentina,Americas,2023-10-09T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
361687,Influenza - Avian,;H5 HPAI;,-42.5803,-64.7913,OB_124584 - IAAP SILVESTRES - 20056 - PUERTO PIRAMIDES -CHUBUT - PUERTO PIRAMIDES,Argentina,Americas,2023-08-22T00:00:00Z,2023-09-01T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
386777,Influenza - Avian,;H5 HPAI;,-42.474948,-64.463061,135522 PENINSULA VALDÉS,Argentina,Americas,2023-10-09T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
365854,Influenza - Avian,;H5 HPAI;,-42.76682,-63.63556,Punta Delgada,Argentina,Americas,2023-10-20T00:00:00Z,2023-10-27T00:00:00Z,"Wild,South American Tern,Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
386750,Influenza - Avian,;H5N1 HPAI;,-42.76682,-63.63556,137249 PUERTO MADRYN,Argentina,Americas,2023-10-20T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Kelp gull,",WOAH (former OIE),,,Confirmed
386769,Influenza - Avian,;H5 HPAI;,-45.799453,-67.435998,138400 RESTINGA ALI,Argentina,Americas,2023-09-07T00:00:00Z,2024-08-20T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
386768,Influenza - Avian,;H5 HPAI;,-45.943381,-67.566705,138402 RADA TILLY,Argentina,Americas,2023-09-07T00:00:00Z,2024-08-20T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
362556,Influenza - Avian,;H5 HPAI;,-44.7502,-65.7155,OB_124760 - IAAP SILVESTRES - 20108 -CAMARONES - CHUBUT - CAMARONES,Argentina,Americas,2023-09-03T00:00:00Z,2023-09-08T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
386748,Influenza - Avian,;H5N1 HPAI;,-44.8005,-65.7032,138718 CAMARONES,Argentina,Americas,2023-10-24T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),,,Confirmed
386775,Influenza - Avian,;H5 HPAI;,-44.499979,-65.515566,138470 CALETA SARA - RAWSON ,Argentina,Americas,2023-09-29T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
386757,Influenza - Avian,;H5N1 HPAI;,-44.0453,-65.2363,137385 PUNTA TOMBO,Argentina,Americas,2023-12-24T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),,,Confirmed
362644,Influenza - Avian,;H5 HPAI;,-44.044823,-65.22235,Punta Tombo,Argentina,Americas,2023-09-07T00:00:00Z,2023-09-11T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),Wild,Southern elephant seal (M. leonina),",National authorities,,,Confirmed
386776,Influenza - Avian,;H5 HPAI;,-44.041,-65.21,138468 PUNTA TOMBO,Argentina,Americas,2024-01-12T00:00:00Z,2024-08-20T00:00:00Z,"Wild,South American sea lion (Otaria flavescens),",WOAH (former OIE),,,Confirmed
351722,Influenza - Avian,;H5 HPAI;,-43.05213,-71.45945,Trevelin,Argentina,Americas,2023-03-30T00:00:00Z,2023-04-01T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
352253,Influenza - Avian,;H5 HPAI;,-43.13071,-71.43777,TREVELIN,Argentina,Americas,2023-04-19T00:00:00Z,2023-04-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
350076,Influenza - Avian,;H5 HPAI;,-43.334,-65.4345,Gaiman,Argentina,Americas,2023-04-01T00:00:00Z,2023-04-01T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
386749,Influenza - Avian,;H5N1 HPAI;,-43.065,-64.4597,138717 PUNTA LEÓN,Argentina,Americas,2023-11-03T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),,,Confirmed
386773,Influenza - Avian,;H5 HPAI;,-43.311881,-65.042616,138471 PLAYA UNIÓN,Argentina,Americas,2023-11-06T00:00:00Z,2024-08-20T00:00:00Z,"Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),,,Confirmed
386745,Influenza - Avian,;H5N1 HPAI;,-43.065,-64.4597,138719 PUNTA LEÓN,Argentina,Americas,2023-10-19T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Tern,Wild,South American Tern,Wild,Kelp gull,Wild,Royal tern,",WOAH (former OIE),,,Confirmed
349152,Influenza - Avian,;H5 HPAI;,-43.26625,-65.17823,Rawson,Argentina,Americas,2023-03-20T00:00:00Z,2023-03-23T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
353168,Influenza - Avian,;H5 HPAI;,-43.30236,-65.3495,Trelew,Argentina,Americas,2023-05-08T00:00:00Z,2023-05-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
386747,Influenza - Avian,;H5N1 HPAI;,-43.71767,-65.35052,138720 ISLA ESCONDIDA,Argentina,Americas,2023-10-23T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Kelp gull,",WOAH (former OIE),,,Confirmed
351810,Influenza - Avian,;H5 HPAI;,-45.3259,-69.0711,Sarmiento,Argentina,Americas,2023-04-17T00:00:00Z,2023-04-21T00:00:00Z,"Wild,Black-necked swan (Cygnus melancoryphus),",WOAH (former OIE),,,Confirmed
353740,Influenza - Avian,;H5 HPAI;,-34.64405,-63.45809,Buchardo,Argentina,Americas,2023-02-28T00:00:00Z,2023-05-19T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
353741,Influenza - Avian,;H5 HPAI;,-34.95963,-63.90554,Jovita,Argentina,Americas,2023-02-24T00:00:00Z,2023-05-19T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346065,Influenza - Avian,;H5 HPAI;,-34.5552,-64.5472,El Campillo,Argentina,Americas,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
344866,Influenza - Avian,;H5 HPAI;,-32.2696,-63.2463,Laguna de Las Mojarras,Argentina,Americas,2023-02-15T00:00:00Z,2023-02-17T00:00:00Z,"Wild,Anatidae (incognita),",National authorities,,,Confirmed
347777,Influenza - Avian,;H5 HPAI;,-32.91322,-63.8743,CARNERILLO,Argentina,Americas,2023-02-23T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346247,Influenza - Avian,;H5 HPAI;,-33.28476,-63.81225,Alejandro Roca,Argentina,Americas,2023-02-24T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
346249,Influenza - Avian,;H5 HPAI;,-33.64521,-62.67214,Bell Ville,Argentina,Americas,2023-02-16T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
346248,Influenza - Avian,;H5 HPAI;,-33.1442,-62.3004,Baldisera,Argentina,Americas,2023-02-18T00:00:00Z,2023-02-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347781,Influenza - Avian,;H5 HPAI;,-34.33661,-63.98876,JOVITA,Argentina,Americas,2023-02-24T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347778,Influenza - Avian,;H5 HPAI;,-33.95114,-64.01718,GENERAL LEVALLE,Argentina,Americas,2023-02-24T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346196,Influenza - Avian,;H5 HPAI;,-33.92356,-63.79469,Roque Saenz Peña,Argentina,Americas,2023-02-23T00:00:00Z,2023-02-24T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
347773,Influenza - Avian,;H5 HPAI;,-34.23677,-62.97652,COLONIA LEGUIZAMON,Argentina,Americas,2023-02-17T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
386754,Influenza - Avian,;H5N1 HPAI;,-31.34564,-64.63783,137191 PUNILLA,Argentina,Americas,2023-07-27T00:00:00Z,2024-08-06T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
347101,Influenza - Avian,;H5 HPAI;,-33.9814,-64.09017,La Cautiva,Argentina,Americas,2023-03-02T00:00:00Z,2023-03-04T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
349603,Influenza - Avian,;H5 HPAI;,-31.2222,-63.4999,Rio Primero,Argentina,Americas,2023-02-19T00:00:00Z,2023-02-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
344867,Influenza - Avian,;H5 HPAI;,-31.2222,-63.499,Alejo Ledesma,Argentina,Americas,2023-02-19T00:00:00Z,2023-02-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
346788,Influenza - Avian,;H5 HPAI;,-31.5444,-63.5195,Villa dl Rosario,Argentina,Americas,2023-02-18T00:00:00Z,2023-02-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
348553,Influenza - Avian,;H5 HPAI;,-31.58601,-65.0533,LOS MORTERITOS CORDOBA - TRASPATIO - LOS MORTERITOS,Argentina,Americas,2023-03-10T00:00:00Z,2023-03-20T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
348055,Influenza - Avian,;H5 HPAI;,-31.57579,-64.07424,Toledo,Argentina,Americas,2023-03-08T00:00:00Z,2023-03-14T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
350021,Influenza - Avian,;H5 HPAI;,-30.33198,-63.98738,El Espinillo,Argentina,Americas,2023-03-22T00:00:00Z,2023-04-01T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
346789,Influenza - Avian,;H5 HPAI;,-29.78204,-64.65244,Tulumba,Argentina,Americas,2023-02-20T00:00:00Z,2023-03-02T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
347774,Influenza - Avian,;H5 HPAI;,-32.84639,-62.99188,IDIAZABAL,Argentina,Americas,2023-02-23T00:00:00Z,2023-03-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
