Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
289100,African swine fever,,-6,144.583333,Jiwaka Province,Papua New Guinea,Oceania,2021-01-31T00:00:00Z,2021-02-19T00:00:00Z,"Domestic,Swine,",FAO Field Officer,,,Confirmed
294324,African swine fever,,47.725441,22.769389,Satu Mare,Romania,Europe,2021-04-17T00:00:00Z,2021-04-28T00:00:00Z,"Wild,Wild boar:Sus scrofa(Suidae),",WOAH (former OIE),,,Confirmed
289355,African swine fever,,43.431046,21.962114,Nisavski,Serbia,Europe,,2021-02-23T00:00:00Z,"Domestic,Swine,",National authorities,,,Confirmed
286504,African swine fever,,44.321082,132.822066,"Chernigovskaya, Chernigovsky,",Russian Federation,Europe,2021-01-11T00:00:00Z,2021-01-18T00:00:00Z,"Wild,Wild boar:Sus scrofa(Suidae),",WOAH (former OIE),,,Confirmed
289098,African swine fever,,-5.897293,144.214663,Western Highlands,Papua New Guinea,Oceania,2021-01-31T00:00:00Z,2021-02-19T00:00:00Z,"Domestic,Swine,",FAO Field Officer,,,Confirmed
319686,African swine fever,,26.847262,89.44496,Phurbaling village,Bhutan,Asia,2022-03-27T00:00:00Z,2022-04-19T00:00:00Z,"Domestic,Swine,",National authorities,,,Confirmed
296286,African swine fever,,26.861,89.371,Phuentshogling,Bhutan,Asia,2021-05-06T00:00:00Z,2021-05-25T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
335218,African swine fever,,26.89,91.74,"Luminang Village, Pemathang Gewog",Bhutan,Asia,2022-11-02T00:00:00Z,2022-11-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
336592,African swine fever,,26.927192429551,90.476110297339,"Gelephu, Raidara",Bhutan,Asia,2022-11-24T00:00:00Z,2022-11-29T00:00:00Z,"Domestic,Swine,",National authorities,,,Confirmed
339137,African swine fever,,26.892163,90.471858,Lekithang,Bhutan,Asia,2022-12-03T00:00:00Z,2022-12-29T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
