Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
199571,Influenza - Avian,;H5N1 HPAI;,30.47328,30.974925,District Sadat,Egypt,Africa,2015-01-23T00:00:00Z,2015-01-29T00:00:00Z,,National authorities,1,,Confirmed
198602,Influenza - Avian,;H5N1 HPAI;,26.732162,32.060659,El Balina District,Egypt,Africa,2014-12-04T00:00:00Z,2014-12-17T00:00:00Z,,National authorities,1,,Confirmed
204017,Influenza - Avian,;H9N2 LPAI;,31.230416,121.473701,Shanghai,China,Asia,2014-07-08T00:00:00Z,2014-07-08T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203979,Influenza - Avian,;H9N2 LPAI;,36.66853,119.295143999,Shandong,China,Asia,2013-05-05T00:00:00Z,2013-05-05T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203858,Influenza - Avian,;H9N2 LPAI;,33.904778,113.076847,Henan Sheng,China,Asia,2012-12-03T00:00:00Z,2012-12-03T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203836,Influenza - Avian,;H9N2 LPAI;,43.896539999,125.325862,Jilin,China,Asia,2012-08-15T00:00:00Z,2012-08-15T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203830,Influenza - Avian,;H9N2 LPAI;,38.037057,114.46866499999,Hebei,China,Asia,2012-06-21T00:00:00Z,2012-06-21T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203812,Influenza - Avian,;H9N2 LPAI;,32.061707,118.763232,Jiangsu,China,Asia,2012-03-24T00:00:00Z,2012-03-24T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203772,Influenza - Avian,;H9N2 LPAI;,33.904778,113.076847,Henan Sheng,China,Asia,2012-02-01T00:00:00Z,2012-02-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203712,Influenza - Avian,;H9N2 LPAI;,36.66853,117.020358999,Shandong,China,Asia,2011-11-01T00:00:00Z,2011-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203684,Influenza - Avian,;H9N2 LPAI;,36.66853,119.295143999,Shandong,China,Asia,2011-07-23T00:00:00Z,2011-07-23T00:00:00Z,"Wild,Duck,",International reference laboratory,,,Confirmed
203648,Influenza - Avian,;H9N2 LPAI;,38.4713179999,106.258753999,Ningxia,China,Asia,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203635,Influenza - Avian,;H9N2 LPAI;,26.598194,106.70740999,Guizhou,China,Asia,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203595,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203589,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203492,Influenza - Avian,;H9N2 LPAI;,36.66853,119.295143999,Shandong,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203485,Influenza - Avian,;H9N2 LPAI;,36.66853,119.295143999,Shandong,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203459,Influenza - Avian,;H9N2 LPAI;,38.4713179999,106.258753999,Ningxia,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203326,Influenza - Avian,;H9N2 LPAI;,34.765515,113.753602,Henan,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203272,Influenza - Avian,;H9N2 LPAI;,29.56301,106.551557,Chongqing,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203269,Influenza - Avian,;H9N2 LPAI;,29.56301,106.551557,Chongqing,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203212,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203193,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203150,Influenza - Avian,;H9N2 LPAI;,23.132191,113.266530999,Guangdong,China,Asia,2011-02-01T00:00:00Z,2011-02-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
166384,Influenza - Avian,;H5N1 HPAI;,30.47328,30.974925,Berket El Sabaa,Egypt,Africa,2011-12-16T00:00:00Z,2011-12-25T00:00:00Z,,National authorities,1,1,Confirmed
181647,Influenza - Avian,;H5N1 HPAI;,0.707978,101.580735,DUMAI BARAT,Indonesia,Asia,2013-09-16T00:00:00Z,2013-09-16T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
202714,Influenza - Avian,;H9N2 LPAI;,34.40002,58.42474,Khorasan,Iran  (Islamic Republic of),Asia,2012-03-12T00:00:00Z,2012-03-12T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202022,Influenza - Avian,;H9N2 LPAI;,29.30321,30.571836,Fayoum,Egypt,Africa,2011-01-01T00:00:00Z,2015-04-15T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
202019,Influenza - Avian,;H9N2 LPAI;,30.649606,31.772195,Shrkia,Egypt,Africa,2012-09-01T00:00:00Z,2015-04-15T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
203750,Influenza - Avian,;H9N2 LPAI;,22.396428,114.109497,Hong Kong,"Hong Kong, SAR",Asia,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
