Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
183255,Influenza - Avian,;H7N9 LPAI;,26.067886,119.297791,Fuzhou City,China,Asia,2014-02-20T00:00:00Z,2014-03-07T00:00:00Z,,National authorities,1,,Confirmed
184972,Influenza - Avian,;H7N9 LPAI;,26.08,119.3,"Haixia live bird market, Fuzhoug",China,Asia,2014-04-25T00:00:00Z,2014-05-07T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
230463,Influenza - Avian,;H7N9 LPAI;,25.505,119.79,Fuzhou City,China,Asia,,2017-07-25T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
198990,Influenza - Avian,;H7N9 LPAI;,26.075904,119.297104,Fuzhou City ,China,Asia,2014-12-18T00:00:00Z,2015-01-19T00:00:00Z,,National authorities,1,,Confirmed
227166,Influenza - Avian,;H7N9 LPAI;,25.532,119.763,Fuzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
215572,Influenza - Avian,;H7N9 LPAI;,26.071111,119.303611,Fujian,China,Asia,2016-06-24T00:00:00Z,2016-08-12T00:00:00Z,,National authorities,1,,Confirmed
205497,Influenza - Avian,;H7N9 LPAI;,26.073908,119.299164,(Haixia wholesale) LBM,China,Asia,,2014-05-06T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
220867,Influenza - Avian,;H7N9 LPAI;,24.48,118.08,Xiamen City,China,Asia,,2016-12-20T00:00:00Z,,National authorities,1,,Confirmed
182686,Influenza - Avian,;H7N9 LPAI;,24.7225,118.153045,"Tongan District, Xiamen City",China,Asia,2014-01-27T00:00:00Z,2014-02-01T00:00:00Z,,National authorities,1,,Confirmed
198994,Influenza - Avian,;H7N9 LPAI;,24.49,118.0886,Xiamen City,China,Asia,2014-12-21T00:00:00Z,2015-01-19T00:00:00Z,,National authorities,1,,Confirmed
223274,Influenza - Avian,;H5N6 HPAI;,24.70521,118.14165,Fujian Sheng,China,Asia,2016-07-15T00:00:00Z,2016-10-31T00:00:00Z,"Domestic,Chicken,Domestic,Duck,",National authorities,,,Confirmed
230464,Influenza - Avian,;H7N9 LPAI;,24.689,118.233,Xiamen City,China,Asia,,2017-07-25T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
182590,Influenza - Avian,;H7N9 LPAI;,24.619554,118.247223,24.619554,China,Asia,2014-01-26T00:00:00Z,2014-01-29T00:00:00Z,,National authorities,1,,Confirmed
233629,Influenza - Avian,;H7N9 LPAI;,24.532526,118.118594,Xiamen city,China,Asia,,2018-01-24T00:00:00Z,"Environmental sample,Unspecified env. sample,",National authorities,,,Confirmed
182576,Influenza - Avian,;H7N9 LPAI;,24.487773,118.031616," Haicang District,  Xiamen City",China,Asia,2014-01-17T00:00:00Z,2014-01-27T00:00:00Z,,National authorities,1,,Confirmed
205512,Influenza - Avian,;H7N9 LPAI;,24.487773,118.031616,LBM,China,Asia,,2015-02-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
224396,Influenza - Avian,;H7N9 LPAI;,24.705212,118.141648,Xiamen,China,Asia,2017-02-12T00:00:00Z,2017-02-24T00:00:00Z,,National authorities,1,,Confirmed
194185,Influenza - Avian,;H5N6 HPAI;,24.53,118.12,"Gaoqi Wholesale Market, Xiamen",China,Asia,2014-09-12T00:00:00Z,2014-10-24T00:00:00Z,"Domestic,duck,",WOAH (former OIE),,,Confirmed
208274,Influenza - Avian,;H5N6 HPAI;,24.541886,118.117196,Gaoqi Market,China,Asia,2014-09-30T00:00:00Z,2015-11-09T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
205432,Influenza - Avian,;H7N9 LPAI;,24.487773,118.031616,LBM,China,Asia,,2015-02-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
272573,Influenza - Avian,;H9N2 LPAI;,24.479722,118.081944,Xiamen,China,Asia,2020-05-04T00:00:00Z,2020-05-13T00:00:00Z,,WHO,1,,Confirmed
222625,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-09T00:00:00Z,2017-01-20T00:00:00Z,,National authorities,,,Confirmed
199187,Influenza - Avian,;H7N9 LPAI;,25.446375,119.010086,Putian City,China,Asia,2015-01-05T00:00:00Z,2015-01-16T00:00:00Z,,National authorities,1,1,Confirmed
222530,Influenza - Avian,;H7N9 LPAI;,25.433,119.017,Putian,China,Asia,2016-12-31T00:00:00Z,2017-01-07T00:00:00Z,,National authorities,,,Confirmed
222617,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-03T00:00:00Z,2017-01-20T00:00:00Z,,National authorities,,,Confirmed
222615,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-04T00:00:00Z,2017-01-20T00:00:00Z,,National authorities,,,Confirmed
223642,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-23T00:00:00Z,2017-02-03T00:00:00Z,,National authorities,1,,Confirmed
223627,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-15T00:00:00Z,2017-02-03T00:00:00Z,,National authorities,1,,Confirmed
225936,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Pingtan,China,Asia,2017-03-12T00:00:00Z,2017-03-31T00:00:00Z,,National authorities,1,,Confirmed
223717,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-31T00:00:00Z,2017-02-10T00:00:00Z,,National authorities,1,,Confirmed
199188,Influenza - Avian,;H7N9 LPAI;,25.446375,119.010086,Putian City,China,Asia,2014-12-27T00:00:00Z,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
223643,Influenza - Avian,;H7N9 LPAI;,25.433333,119.016667,Putian,China,Asia,2017-01-20T00:00:00Z,2017-02-03T00:00:00Z,,National authorities,1,,Confirmed
287337,Influenza - Avian,;H9N2 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,2021-01-02T00:00:00Z,2021-01-27T00:00:00Z,,National authorities,1,,Confirmed
202083,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202071,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
202086,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202076,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202074,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
173013,Influenza - Avian,;H5N1 HPAI;,26.08049,117.98191,Fujian,China,Asia,2005-12-06T00:00:00Z,2005-12-08T00:00:00Z,,WHO,1,1,Confirmed
232923,Influenza - Avian,;H5N6 HPAI;,26.233333,117.595,Sanming City,China,Asia,2017-12-19T00:00:00Z,2018-01-06T00:00:00Z,,National authorities,1,,Confirmed
182395,Influenza - Avian,;H7N9 LPAI;,25.920724,117.920212,Fujian Sheng,China,Asia,2014-01-10T00:00:00Z,2014-01-16T00:00:00Z,,National authorities,1,,Confirmed
202070,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
202080,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202093,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202092,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202088,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202072,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
198633,Influenza - Avian,;H7N9 LPAI;,26.264478,117.640228,Fozhou City,China,Asia,2014-12-21T00:00:00Z,2015-01-06T00:00:00Z,,National authorities,1,,Confirmed
202124,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-03-31T00:00:00Z,,National authorities,1,,Confirmed
198632,Influenza - Avian,;H7N9 LPAI;,26.264478,117.640228,Sanming City	,China,Asia,2014-12-26T00:00:00Z,2015-01-06T00:00:00Z,,National authorities,1,,Confirmed
202094,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-04T00:00:00Z,,National authorities,1,,Confirmed
202082,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202081,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202077,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202114,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-25T00:00:00Z,,National authorities,1,,Confirmed
202084,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202089,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202104,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-09T00:00:00Z,,National authorities,1,,Confirmed
202069,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-01-16T00:00:00Z,,National authorities,1,,Confirmed
202090,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-02-28T00:00:00Z,,National authorities,1,,Confirmed
202123,Influenza - Avian,;H7N9 LPAI;,25.92072,117.92021,Fujian Sheng,China,Asia,,2015-03-31T00:00:00Z,,National authorities,1,,Confirmed
