Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
159220,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Mahtaet Amlak 16,Egypt,Africa,2006-03-06T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159195,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Tall Rosen,Egypt,Africa,2006-03-18T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
202366,Influenza - Avian,;H9N2 LPAI;,33.6515,72.9582,Islamabad,Pakistan,Asia,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
202356,Influenza - Avian,;H9N2 LPAI;,33.6515,72.9582,Islamabad,Pakistan,Asia,2010-01-26T00:00:00Z,2010-01-26T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
132574,Influenza - Avian,;H5N1 HPAI;,26.51667,31.76667,Rawafe’ Elkosseir (Sohag district) ,Egypt,Africa,2009-05-20T00:00:00Z,2009-05-21T00:00:00Z,"Domestic,chicken,Domestic,duck,",National authorities,,,Confirmed
203033,Influenza - Avian,;H9N2 LPAI;,30.546498,114.341861999,Hubei,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Wild,Duck,",International reference laboratory,,,Confirmed
203002,Influenza - Avian,;H9N2 LPAI;,26.598194,106.70740999,Guizhou,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202959,Influenza - Avian,;H9N2 LPAI;,32.974818,119.563243,Jiangsu Sheng,China,Asia,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202672,Influenza - Avian,;H9N2 LPAI;,35.6033,51.50948,Tehran,Iran  (Islamic Republic of),Asia,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202660,Influenza - Avian,;H9N2 LPAI;,35.6033,51.50948,Tehran,Iran  (Islamic Republic of),Asia,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202395,Influenza - Avian,;H9N2 LPAI;,21.1397,105.84772,Ha Noi City,Viet Nam,Asia,2009-05-01T00:00:00Z,2009-05-01T00:00:00Z,"Domestic,duck,",International reference laboratory,,,Confirmed
159886,Influenza - Avian,;H5N1 HPAI;,31.048825,31.528706,Aga,Egypt,Africa,2006-04-11T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159831,Influenza - Avian,;H5N1 HPAI;,29.30321,30.571836,Kafr Rashwan,Egypt,Africa,2007-02-21T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159257,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Baha,Egypt,Africa,2006-03-21T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159171,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Al Azazia,Egypt,Africa,2006-03-14T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159141,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Nama,Egypt,Africa,2006-02-17T00:00:00Z,2006-02-18T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159136,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Hay Shamal,Egypt,Africa,2006-02-17T00:00:00Z,2006-02-18T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159077,Influenza - Avian,;H5N1 HPAI;,29.30321,30.571836,Al Fayyum (fayoum),Egypt,Africa,2007-02-12T00:00:00Z,2007-02-15T00:00:00Z,,National authorities,1,1,Confirmed
151862,Influenza - Avian,;H5N1 HPAI;,29.388,31.201,Abouit Village,Egypt,Africa,2010-02-03T00:00:00Z,2010-02-04T00:00:00Z,"Domestic,duck,",National authorities,,,Confirmed
151039,Influenza - Avian,;H5N1 HPAI;,30.967,31.4,Kafr Abou Shawareb Village,Egypt,Africa,2010-01-03T00:00:00Z,2010-01-04T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
130818,Influenza - Avian,;H5N1 HPAI;,29.270586,30.6117611,Al Jizah (giza),Egypt,Africa,2009-03-11T00:00:00Z,2009-03-18T00:00:00Z,"Domestic,unspecified bird,",National authorities,,,Confirmed
130410,Influenza - Avian,;H5N1 HPAI;,31.1103134,30.340374,Al Buhayrah (behera),Egypt,Africa,2009-02-05T00:00:00Z,2009-02-05T00:00:00Z,"Domestic,chicken,Domestic,duck,",FAO Field Officer,,,Confirmed
202878,Influenza - Avian,;H9N2 LPAI;,22.396428,114.109497,Hong Kong,"Hong Kong, SAR",Asia,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
132575,Influenza - Avian,;H5N1 HPAI;,29.991164,31.147486,"Taawen,(Giza city) (Haram ) ",Egypt,Africa,2009-05-21T00:00:00Z,2009-05-21T00:00:00Z,"Domestic,chicken,Domestic,duck,",National authorities,,,Confirmed
203084,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2010-12-02T00:00:00Z,2010-12-02T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202986,Influenza - Avian,;H9N2 LPAI;,32.041826,117.169105,Anhui Sheng,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202931,Influenza - Avian,;H9N2 LPAI;,33.904778,113.076847,Henan Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202924,Influenza - Avian,;H9N2 LPAI;,33.904778,113.076847,Henan Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202914,Influenza - Avian,;H9N2 LPAI;,32.041826,117.169105,Anhui Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Wild,Duck,",International reference laboratory,,,Confirmed
202899,Influenza - Avian,;H9N2 LPAI;,32.041826,117.169105,Anhui Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
151868,Influenza - Avian,;H5N1 HPAI;,18.279,106.035,Cam Nam,Viet Nam,Asia,2010-01-24T00:00:00Z,2010-01-29T00:00:00Z,"Domestic,unspecified bird,",National authorities,,,Confirmed
151477,Influenza - Avian,;H5N1 HPAI;,31.1693077,31.6939354,Al Daqahliyah (dakahlia),Egypt,Africa,2010-01-07T00:00:00Z,2010-01-18T00:00:00Z,,National authorities,1,,Confirmed
202644,Influenza - Avian,;H9N2 LPAI;,34.40002,58.42474,Khorasan,Iran  (Islamic Republic of),Asia,2005-09-24T00:00:00Z,2005-09-24T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
159998,Influenza - Avian,;H5N1 HPAI;,30.360187,31.208088,Banha,Egypt,Africa,2006-03-28T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159586,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Embaba,Egypt,Africa,2007-02-22T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159227,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Kafr Ali SharafEldin,Egypt,Africa,2006-03-10T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159156,Influenza - Avian,;H5N1 HPAI;,30.360187,31.208088,Almonshaa Alsogra,Egypt,Africa,2006-03-04T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159051,Influenza - Avian,;H5N1 HPAI;,28.871142,30.826093,Beni Suwayf (beni-suef),Egypt,Africa,2007-12-23T00:00:00Z,2007-12-26T00:00:00Z,,National authorities,1,1,Confirmed
152302,Influenza - Avian,;H5N1 HPAI;,29.421,30.679,"Abo Shanab, Elagameyeen, Village",Egypt,Africa,2010-02-15T00:00:00Z,2010-02-16T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
152081,Influenza - Avian,;H5N1 HPAI;,30.324,31.249,"Abo Kassiba, Elsafin village",Egypt,Africa,2010-02-06T00:00:00Z,2010-02-06T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
151852,Influenza - Avian,;H5N1 HPAI;,29.237,30.709,Abo dayhoum village,Egypt,Africa,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
151494,Influenza - Avian,;H5N1 HPAI;,30.639,31.287,Saharagt Elkobra (village Mit Nagy),Egypt,Africa,2010-01-14T00:00:00Z,2010-01-15T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
146497,Influenza - Avian,;H5N1 HPAI;,28.508,30.741,Nazlet Amro,Egypt,Africa,2009-12-09T00:00:00Z,2009-12-10T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
131368,Influenza - Avian,;H5N1 HPAI;,31.4378567,30.8586903,Kafr-el-sheikh,Egypt,Africa,2009-03-27T00:00:00Z,2009-04-07T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
130740,Influenza - Avian,;H5N1 HPAI;,22.9707489,32.2185593,Aswan,Egypt,Africa,2009-02-27T00:00:00Z,2009-02-28T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
202368,Influenza - Avian,;H9N2 LPAI;,33.6515,72.9582,Islamabad,Pakistan,Asia,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
133014,Influenza - Avian,;H5N1 HPAI;,31.113,31.344,Kotama,Egypt,Africa,2009-07-11T00:00:00Z,2009-07-13T00:00:00Z,"Domestic,unspecified bird,Domestic,chicken,Domestic,duck,",National authorities,,,Confirmed
132929,Influenza - Avian,;H5N1 HPAI;,31.33472,30.40306,Rashid (El boussaly district),Egypt,Africa,2009-06-26T00:00:00Z,2009-06-26T00:00:00Z,"Domestic,duck,",National authorities,,,Confirmed
203070,Influenza - Avian,;H9N2 LPAI;,23.132191,113.266530999,Guangdong,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203069,Influenza - Avian,;H9N2 LPAI;,23.132191,113.266530999,Guangdong,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203065,Influenza - Avian,;H9N2 LPAI;,23.132191,113.266530999,Guangdong,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203059,Influenza - Avian,;H9N2 LPAI;,30.546498,114.341861999,Hubei,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
203004,Influenza - Avian,;H9N2 LPAI;,26.598194,106.70740999,Guizhou,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202993,Influenza - Avian,;H9N2 LPAI;,31.861184,117.28492299,Anhui,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202693,Influenza - Avian,;H9N2 LPAI;,34.40002,58.42474,Khorasan,Iran  (Islamic Republic of),Asia,2010-06-12T00:00:00Z,2010-06-12T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202650,Influenza - Avian,;H9N2 LPAI;,35.6033,51.50948,Tehran,Iran  (Islamic Republic of),Asia,2005-12-21T00:00:00Z,2005-12-21T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202405,Influenza - Avian,;H9N2 LPAI;,20.93968,105.652801,Ha Tay,Viet Nam,Asia,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,"Domestic,Quail,",International reference laboratory,,,Confirmed
212302,Influenza - Avian,;H5N1 HPAI;,31.1103134,30.340374,Al Buhayrah (behera),Egypt,Africa,2009-03-31T00:00:00Z,2009-04-08T00:00:00Z,,National authorities,1,,Confirmed
160045,Influenza - Avian,;H5N1 HPAI;,30.360187,31.208088,Al Monshaa al Kobra,Egypt,Africa,2008-01-07T00:00:00Z,2008-01-15T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159891,Influenza - Avian,;H5N1 HPAI;,30.671095,30.347881,Badr (Kom Hamada),Egypt,Africa,2006-04-19T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159216,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Al Kooa,Egypt,Africa,2006-03-20T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159177,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Monshaat Al kanater,Egypt,Africa,2006-03-01T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159173,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Kafer Hakim,Egypt,Africa,2006-03-14T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159153,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Elezba and Alarab,Egypt,Africa,2006-02-18T00:00:00Z,2006-02-18T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159139,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Nawa,Egypt,Africa,2006-02-18T00:00:00Z,2006-02-18T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159137,Influenza - Avian,;H5N1 HPAI;,30.360187,31.208088,Al Monshaa Al Kobra,Egypt,Africa,2006-02-18T00:00:00Z,2006-02-18T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
151855,Influenza - Avian,;H5N1 HPAI;,31.027,32.051,Elsotouhia village,Egypt,Africa,2010-02-01T00:00:00Z,2010-02-02T00:00:00Z,"Domestic,duck,Domestic,chicken,Domestic,unspecified bird,",National authorities,,,Confirmed
146109,Influenza - Avian,;H5N1 HPAI;,31.1606255,29.9149265,Al Iskandariyah (alex.),Egypt,Africa,2009-11-11T00:00:00Z,2009-11-17T00:00:00Z,,National authorities,1,,Confirmed
132585,Influenza - Avian,;H5N1 HPAI;,31.0270634,32.0510521,Ash Sharqiyah (sharkia),Egypt,Africa,2009-05-24T00:00:00Z,2009-05-28T00:00:00Z,,WHO,1,,Confirmed
203072,Influenza - Avian,;H9N2 LPAI;,23.132191,113.266530999,Guangdong,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202946,Influenza - Avian,;H9N2 LPAI;,22.889451,112.430983,Guangdong Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Wild,Duck,",International reference laboratory,,,Confirmed
202895,Influenza - Avian,;H9N2 LPAI;,32.041826,117.169105,Anhui Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
152084,Influenza - Avian,;H5N1 HPAI;,28.544,30.662,Munshaat Elyousfy village,Egypt,Africa,2010-02-09T00:00:00Z,2010-02-09T00:00:00Z,"Domestic,chicken,",National authorities,,,Confirmed
202668,Influenza - Avian,;H9N2 LPAI;,35.6033,51.50948,Tehran,Iran  (Islamic Republic of),Asia,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202659,Influenza - Avian,;H9N2 LPAI;,35.6033,51.50948,Tehran,Iran  (Islamic Republic of),Asia,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
130690,Influenza - Avian,;H5N1 HPAI;,21.2558956,107.3785248,Quang Ninh,Viet Nam,Asia,2009-01-11T00:00:00Z,2009-02-11T00:00:00Z,,WHO,1,1,Confirmed
160131,Influenza - Avian,;H5N1 HPAI;,31.343396,31.681092,Alismailya,Egypt,Africa,2008-01-28T00:00:00Z,2008-02-04T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159949,Influenza - Avian,;H5N1 HPAI;,26.732162,32.060659,Dar Elsalam,Egypt,Africa,2006-04-16T00:00:00Z,2007-12-03T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159253,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Al Teraa A Gadeda,Egypt,Africa,2006-03-18T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
159236,Influenza - Avian,;H5N1 HPAI;,29.021996,29.451783,Al zawya,Egypt,Africa,2006-03-17T00:00:00Z,2006-03-23T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
158960,Influenza - Avian,;H5N1 HPAI;,30.649606,31.772195,Ash Sharqiyah (sharkia),Egypt,Africa,2010-12-22T00:00:00Z,2011-01-05T00:00:00Z,,National authorities,1,,Confirmed
152298,Influenza - Avian,;H5N1 HPAI;,30.383,31.041,Garawan Village,Egypt,Africa,2010-02-15T00:00:00Z,2010-02-16T00:00:00Z,"Domestic,duck,",National authorities,,,Confirmed
152088,Influenza - Avian,;H5N1 HPAI;,30.913,31.099,Elhayatem Village,Egypt,Africa,2010-02-10T00:00:00Z,2010-02-10T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
151034,Influenza - Avian,;H5N1 HPAI;,30.926,30.882,Ketama village,Egypt,Africa,2009-12-21T00:00:00Z,2009-12-21T00:00:00Z,"Domestic,duck,Domestic,chicken,Domestic,unspecified bird,",National authorities,,,Confirmed
151027,Influenza - Avian,;H5N1 HPAI;,29.426,30.821,Tersa Village,Egypt,Africa,2009-12-20T00:00:00Z,2009-12-29T00:00:00Z,"Domestic,duck,",National authorities,,,Confirmed
130546,Influenza - Avian,;H5N1 HPAI;,31.1103134,30.340374,Al Buhayrah (behera),Egypt,Africa,2009-02-11T00:00:00Z,2009-02-11T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,Goose,",FAO Field Officer,,,Confirmed
117115,Influenza - Avian,;H5N1 HPAI;,31.048825,31.528706,Al Daqahliyah (dakahlia),Egypt,Africa,2007-03-07T00:00:00Z,2007-03-12T00:00:00Z,,National authorities,1,,Confirmed
202337,Influenza - Avian,;H9N2 LPAI;,33.6515,72.9582,Islamabad,Pakistan,Asia,2005-05-18T00:00:00Z,2005-05-18T00:00:00Z,"Domestic,chicken,",International reference laboratory,,,Confirmed
133610,Influenza - Avian,;H5N1 HPAI;,30.367,31.35,Nabtit,Egypt,Africa,2009-09-16T00:00:00Z,2009-09-17T00:00:00Z,"Domestic,unspecified bird,Domestic,duck,Domestic,Goose,",National authorities,,,Confirmed
133015,Influenza - Avian,;H5N1 HPAI;,29.414,30.758,Senhour Elqueblia,Egypt,Africa,2009-07-15T00:00:00Z,2009-07-16T00:00:00Z,"Domestic,unspecified bird,Domestic,duck,Domestic,Goose,",National authorities,,,Confirmed
132599,Influenza - Avian,;H5N1 HPAI;,31.12056,31.68,Mit Hadid (Meniat Elnasr district ) ,Egypt,Africa,2009-06-08T00:00:00Z,2009-06-10T00:00:00Z,"Domestic,chicken,Domestic,duck,",National authorities,,,Confirmed
203029,Influenza - Avian,;H9N2 LPAI;,30.546498,114.341861999,Hubei,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202997,Influenza - Avian,;H9N2 LPAI;,26.598194,106.70740999,Guizhou,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202995,Influenza - Avian,;H9N2 LPAI;,34.765515,113.7536,Henan,China,Asia,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202916,Influenza - Avian,;H9N2 LPAI;,33.904778,113.076847,Henan Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202898,Influenza - Avian,;H9N2 LPAI;,32.041826,117.169105,Anhui Sheng,China,Asia,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
151617,Influenza - Avian,;H5N1 HPAI;,30.703,31.305,Kafr Elnasr Village,Egypt,Africa,2010-01-27T00:00:00Z,2010-01-28T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
151497,Influenza - Avian,;H5N1 HPAI;,30.367,30.867,Tahway Village,Egypt,Africa,2010-01-15T00:00:00Z,2010-01-16T00:00:00Z,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",National authorities,,,Confirmed
202516,Influenza - Avian,;H9N2 LPAI;,24.143979,90.406929,Dhaka,Bangladesh,Asia,2010-08-06T00:00:00Z,2010-08-06T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202700,Influenza - Avian,;H9N2 LPAI;,34.40002,58.42474,Khorasan,Iran  (Islamic Republic of),Asia,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
202678,Influenza - Avian,;H9N2 LPAI;,34.40002,58.42474,Khorasan,Iran  (Islamic Republic of),Asia,2008-10-12T00:00:00Z,2008-10-12T00:00:00Z,"Domestic,Chicken,",International reference laboratory,,,Confirmed
