Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
165340,African swine fever,,3.129437,32.104081,Gulu,Uganda,Africa,2010-09-28T00:00:00Z,2011-09-14T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
165341,African swine fever,,3.129437,32.104081,Gulu (Lakwama),Uganda,Africa,2010-10-01T00:00:00Z,2011-09-14T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
164385,African swine fever,,-17.94,15.06,Etunda,Namibia,Africa,2009-04-11T00:00:00Z,2009-05-10T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
165342,African swine fever,,3.129437,32.104081,Obiya west” village ,Uganda,Africa,2010-11-01T00:00:00Z,2011-09-14T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
165338,African swine fever,,2.269495,33.321205,Lira,Uganda,Africa,2010-07-29T00:00:00Z,2011-09-14T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131010,African swine fever,,41,48,Qebele district,Azerbaijan,Asia,2008-01-22T00:00:00Z,2008-01-29T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131511,African swine fever,,39.85491,44.67888,Avshar,Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131504,African swine fever,,39.91371,44.71993,Vedi,Armenia,Asia,2007-11-27T00:00:00Z,2007-11-27T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131505,African swine fever,,39.9,44.68333,Vanashen (Artashat) ,Armenia,Asia,2007-11-28T00:00:00Z,2007-11-28T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131508,African swine fever,,39.85491,44.67888,Avshar,Armenia,Asia,2007-12-08T00:00:00Z,2007-12-08T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131513,African swine fever,,39.91371,44.71993,Vedi,Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131514,African swine fever,,40.02514,44.49045,Mkhchyan,Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131518,African swine fever,,40.02527,44.37027,Ranchpar,Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131517,African swine fever,,40.03931,44.4786,Jrahovit,Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131515,African swine fever,,40.08,44.24,Arbat' (Masis),Armenia,Asia,2007-12-24T00:00:00Z,2007-12-24T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131502,African swine fever,,40.04333,43.94472,Getashen (Artashat),Armenia,Asia,2007-11-12T00:00:00Z,2007-11-12T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
156458,African swine fever,,40.9109,44.7739,Lorut,Armenia,Asia,2010-08-30T00:00:00Z,2010-09-13T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
156459,African swine fever,,40.9452,44.8288,Marts,Armenia,Asia,2010-08-30T00:00:00Z,2010-09-13T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
153867,African swine fever,,40.729221,44.858042,Dilijan,Armenia,Asia,,2010-05-03T00:00:00Z,"Domestic,swine,",FAO Field Officer,,,Confirmed
131452,African swine fever,,40.76848,44.89081,Haghardzin,Armenia,Asia,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131488,African swine fever,,40.76848,44.89081,Haghartsin,Armenia,Asia,2007-11-08T00:00:00Z,2007-11-08T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131416,African swine fever,,40.76848,44.89087,Haghardzin,Armenia,Asia,2007-08-15T00:00:00Z,2007-08-15T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131414,African swine fever,,41.17916,45.10972,Barekamavan,Armenia,Asia,2007-08-08T00:00:00Z,2007-08-08T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
131468,African swine fever,,41.18767,44.97864,Koghb,Armenia,Asia,2007-10-22T00:00:00Z,2007-10-22T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
153060,African swine fever,,41.2405,44.91,Noyemberyan,Armenia,Asia,2010-03-02T00:00:00Z,2010-03-12T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
131495,African swine fever,,41.18767,44.97864,Koghb,Armenia,Asia,2007-11-08T00:00:00Z,2007-11-08T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
