Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
129613,African horse sickness,,7.674653,35.728842,Gesha,Ethiopia,Africa,2008-05-15T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
129612,African horse sickness,,7.441428,36.100542,Gimbo,Ethiopia,Africa,2008-04-19T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
129921,African horse sickness,;2;,7.104272,36.390881,Tello,Ethiopia,Africa,2008-05-25T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
129913,African horse sickness,;2;,7.595183,35.911614,Gawata,Ethiopia,Africa,2008-04-12T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
129914,African horse sickness,;2;,7.395253,35.663433,Bita Genet,Ethiopia,Africa,2008-04-17T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
129286,African horse sickness,;2;,7.280886,35.610056,Chena,Ethiopia,Africa,2008-04-19T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
129911,African horse sickness,;2;,7.758644,35.488389,Adiyo (Manjwo),Ethiopia,Africa,2008-04-09T00:00:00Z,2008-09-19T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
386059,African horse sickness,,-1.305832,36.739164,ob_139183 - Miotoni Road Karen Jockey Club,Kenya,Africa,2024-06-05T00:00:00Z,2024-09-09T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
185056,African horse sickness,,-25.89242259,32.557787,"Equestrian Center of Maputo, Urbano Kamubukwane, Urbano Kamubukwane",Mozambique,Africa,2014-03-20T00:00:00Z,2014-05-07T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
251914,African horse sickness,,12.196,21.6057,Koukou,Chad,Africa,2019-04-05T00:00:00Z,2019-04-19T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
251913,African horse sickness,,13.3907,21.1892,Marfa,Chad,Africa,2019-04-05T00:00:00Z,2019-04-19T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
161895,African horse sickness,;1;,-33.50739,18.4515,Mamre,South Africa,Africa,2011-03-21T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162844,African horse sickness,,-33.50539,18.44894,Mamre ,South Africa,Africa,2011-03-31T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163155,African horse sickness,;1;,-33.54067,18.52236,Pella,South Africa,Africa,2011-04-04T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161887,African horse sickness,;1;,-33.50511,18.44814,Mamre,South Africa,Africa,2011-03-12T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161902,African horse sickness,;1;,-33.4865,18.4888,Mamre,South Africa,Africa,2011-03-09T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161903,African horse sickness,;1;,-33.51978,18.47997,Mamre,South Africa,Africa,2011-03-05T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161897,African horse sickness,;1;,-33.50739,18.4515,Mamre,South Africa,Africa,2011-03-21T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161894,African horse sickness,;1;,-33.4865,18.48886,Mamre,South Africa,Africa,2011-03-10T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162841,African horse sickness,,-33.4865,18.48886,Mamre 36,South Africa,Africa,2011-03-10T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163154,African horse sickness,;1;,-33.57973,18.57947,Klein Dassenberg,South Africa,Africa,2011-04-01T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
