Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
359787,African swine fever,,42.36666,22.08333,OB_122918 - 12673 - DONJI KOZJI DOL,Serbia,Europe,2023-06-17T00:00:00Z,2023-08-01T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
347805,African swine fever,,-0.957341,122.381925,Sulawesi Tengah,Indonesia,Asia,,2023-03-14T00:00:00Z,"Domestic,Swine,",National authorities,,,Confirmed
367394,African swine fever,,22.6464,92.1577,"Pig Development Farm, Rangamati",Bangladesh,Asia,2023-11-13T00:00:00Z,2023-11-22T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
353721,African swine fever,,26.85335,89.456007,"Phurbaling, Samphelling",Bhutan,Asia,2023-04-14T00:00:00Z,2023-05-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
353723,African swine fever,,26.90974,90.433359,"Samtenthang-Dumidara, Samtenling",Bhutan,Asia,2023-04-21T00:00:00Z,2023-05-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
340445,African swine fever,,26.904252,90.459981,Chhoekhorling,Bhutan,Asia,2023-01-04T00:00:00Z,2023-01-15T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
351649,African swine fever,,26.88,90.48,Dargaythang,Bhutan,Asia,2023-04-19T00:00:00Z,2023-04-24T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
350639,African swine fever,,26.8699266,90.4951485,"NDCA, Gelephu",Bhutan,Asia,2023-03-30T00:00:00Z,2023-04-09T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
351650,African swine fever,,26.871685,90.496762,"NPiDC, Gelephu",Bhutan,Asia,2023-04-10T00:00:00Z,2023-04-24T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
346426,African swine fever,,26.718655,89.854991,Lungsilsa Chiwogs Daragaon village,Bhutan,Asia,2023-02-18T00:00:00Z,2023-02-27T00:00:00Z,"Domestic,Swine,",National authorities,,,Confirmed
353720,African swine fever,,26.7098,89.855584,"Majigaon, Lhamodzingkha",Bhutan,Asia,2023-04-23T00:00:00Z,2023-05-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
353722,African swine fever,,26.850096,90.212383,"Shariphu, Singye Gewog",Bhutan,Asia,2023-04-25T00:00:00Z,2023-05-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
361905,African swine fever,,27.119065,91.494883,Tshongonpa,Bhutan,Asia,2023-08-20T00:00:00Z,2023-09-05T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368658,African swine fever,,45.0415,18.6698,OB_127677 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-09-30T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368636,African swine fever,,45.0394,18.6775,OB_127709 - UGLJARA,Bosnia and Herzegovina,Europe,2023-09-09T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368657,African swine fever,,45.0414,18.6692,OB_127679 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-09-30T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368637,African swine fever,,45.0249,18.6653,OB_127708 - KOSTR ,Bosnia and Herzegovina,Europe,2023-09-09T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368629,African swine fever,,45.0074,18.626,OB_127716 - BOK,Bosnia and Herzegovina,Europe,2023-10-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368618,African swine fever,,45.037,18.6446,OB_127727 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-31T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
358929,African swine fever,,44.9836,18.7501,OB_122196 - KOPANICE,Bosnia and Herzegovina,Europe,2023-07-14T00:00:00Z,2023-07-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
358927,African swine fever,,44.9862,18.751,OB_122198 - KOPANICE,Bosnia and Herzegovina,Europe,2023-07-17T00:00:00Z,2023-07-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368650,African swine fever,,45.0503,18.6442,OB_127695 - TOLISA,Bosnia and Herzegovina,Europe,2023-09-26T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368641,African swine fever,,45.0252,18.6634,OB_127704 - KOSTR ,Bosnia and Herzegovina,Europe,2023-09-11T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365248,African swine fever,,45.0278,18.6603,OB_126296 - KOSTR ,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365239,African swine fever,,45.014,18.6981,OB_126308 - DUSINE,Bosnia and Herzegovina,Europe,2023-08-24T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
364334,African swine fever,,44.9576,18.7671,OB_125890 - VU ILOVAC,Bosnia and Herzegovina,Europe,,2023-10-06T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
358938,African swine fever,,44.957,18.7567,OB_122178 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-10T00:00:00Z,2023-07-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368634,African swine fever,,45.0442,18.6684,OB_127711 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-10-06T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
358928,African swine fever,,44.9837,18.7458,OB_122197 - KOPANICE,Bosnia and Herzegovina,Europe,2023-07-17T00:00:00Z,2023-07-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365233,African swine fever,,45.0491,18.6656,OB_126315 - DONJA MALAHA,Bosnia and Herzegovina,Europe,2023-08-28T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368652,African swine fever,,45.0438,18.6452,OB_127693 - TOLISA,Bosnia and Herzegovina,Europe,2023-09-26T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368633,African swine fever,,45.0428,18.6456,OB_127712 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-06T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368643,African swine fever,,45.006,18.6276,OB_127702 - BOK,Bosnia and Herzegovina,Europe,2023-09-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368639,African swine fever,,45.0225,18.6637,OB_127706 - KOSTR ,Bosnia and Herzegovina,Europe,2023-09-10T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365257,African swine fever,,44.9813,18.7473,OB_126286 - KOPANICE,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365259,African swine fever,,45.0079,18.6597,OB_126283 - MATI I,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365252,African swine fever,,45.0412,18.6464,OB_126292 - TOLISA,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368630,African swine fever,,45.0437,18.6464,OB_127715 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368622,African swine fever,,45.0399,18.6479,OB_127723 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-31T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368620,African swine fever,,45.0434,18.6721,OB_127725 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-10-31T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365236,African swine fever,,45.0399,18.6689,OB_126312 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-24T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
358936,African swine fever,,44.9639,18.7614,OB_122180 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-10T00:00:00Z,2023-07-20T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368642,African swine fever,,45.0036,18.6211,OB_127703 - BOK,Bosnia and Herzegovina,Europe,2023-09-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365249,African swine fever,,45.0241,18.6624,OB_126295 - KOSTR ,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365246,African swine fever,,45.05,18.6567,OB_126299 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-21T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368631,African swine fever,,45.0457,18.6376,OB_127714 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-06T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365267,African swine fever,,44.9837,18.7349,OB_126267 - VIDOVICE,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365240,African swine fever,,45.0048,18.6249,OB_126306 - BOK,Bosnia and Herzegovina,Europe,2023-08-23T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365258,African swine fever,,44.9847,18.7508,OB_126284 - KOPANICE,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365241,African swine fever,,44.9734,18.7078,OB_126305 - LEPNICA,Bosnia and Herzegovina,Europe,2023-08-21T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
364333,African swine fever,,44.9592,18.7703,OB_125892 - VU ILOVAC,Bosnia and Herzegovina,Europe,,2023-10-06T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368626,African swine fever,,45.0406,18.6453,OB_127719 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-20T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368621,African swine fever,,45.0409,18.6691,OB_127724 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-10-31T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
357956,African swine fever,,44.9669,18.779,OB_121650 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-04T00:00:00Z,2023-07-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368632,African swine fever,,45.0399,18.647,OB_127713 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
364289,African swine fever,,44.958,18.7668,OB_125940 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-08-10T00:00:00Z,2023-10-06T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365256,African swine fever,,45.0437,18.6687,OB_126287 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365262,African swine fever,,45.0068,18.6559,OB_126272 - MATI I,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368627,African swine fever,,45.0421,18.6449,OB_127718 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-13T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365247,African swine fever,,45.0467,18.6594,OB_126297 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-21T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
357953,African swine fever,,44.9625,18.7681,OB_121653 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-04T00:00:00Z,2023-07-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
357952,African swine fever,,44.9629,18.7746,OB_121654 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-04T00:00:00Z,2023-07-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365251,African swine fever,,45.0396,18.6457,OB_126293 - TOLISA,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365242,African swine fever,,44.9778,18.7093,OB_126304 - LEPNICA,Bosnia and Herzegovina,Europe,2023-08-21T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368648,African swine fever,,45.0079,18.6242,OB_127697 - BOK,Bosnia and Herzegovina,Europe,2023-09-21T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368623,African swine fever,,45.0399,18.6479,OB_127722 - UGLJARA,Bosnia and Herzegovina,Europe,2023-10-20T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365254,African swine fever,,45.0419,18.6751,OB_126290 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365232,African swine fever,,45.0352,18.6725,OB_126316 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-28T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365244,African swine fever,,45.0021,18.6512,OB_126301 - MATI I,Bosnia and Herzegovina,Europe,2023-08-21T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368625,African swine fever,,45.041,18.6462,OB_127720 - TOLISA,Bosnia and Herzegovina,Europe,2023-10-20T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365313,African swine fever,,44.957,18.7459,OB_125996 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-26T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
364288,African swine fever,,44.9594,18.7674,OB_125941 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-08-10T00:00:00Z,2023-10-06T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368646,African swine fever,,45.0098,18.6209,OB_127699 - BOK,Bosnia and Herzegovina,Europe,2023-09-18T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368645,African swine fever,,45.0113,18.6209,OB_127700 - BOK,Bosnia and Herzegovina,Europe,2023-09-15T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
357946,African swine fever,,44.9686,18.779,OB_121660 - VU ILOVAC,Bosnia and Herzegovina,Europe,2023-07-04T00:00:00Z,2023-07-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
365253,African swine fever,,45.0386,18.6748,OB_126291 - DONJA MAHALA,Bosnia and Herzegovina,Europe,2023-08-20T00:00:00Z,2023-10-13T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368649,African swine fever,,45.0473,18.6438,OB_127696 - TOLISA,Bosnia and Herzegovina,Europe,2023-09-26T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
368647,African swine fever,,45.006,18.6209,OB_127698 - BOK,Bosnia and Herzegovina,Europe,2023-09-21T00:00:00Z,2023-12-11T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
