Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
206860,African swine fever,,57.734251,25.333466,Nauksenu parish,Latvia,Europe,2015-08-14T00:00:00Z,2015-08-25T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
181537,African swine fever,,55.65961,34.5972,"Zeleny Lug tract, Velizhsky",Russian Federation,Europe,2013-08-26T00:00:00Z,2013-10-17T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
181519,African swine fever,,54.48544,38.121926,"Krasny Yar, Venevsky",Russian Federation,Europe,2013-08-29T00:00:00Z,2013-10-16T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
165353,African swine fever,,1.815628,31.737751,Masindi,Uganda,Africa,2011-02-01T00:00:00Z,2011-09-14T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
176816,African swine fever,,49.564643,42.40114,Ust Khoperskaya Stanista,Russian Federation,Europe,,2013-07-15T00:00:00Z,"Domestic,swine,",National authorities,,,Confirmed
179179,African swine fever,,56.204186,35.840953,"Uzorovo, Lotoshinsky raion",Russian Federation,Europe,2013-07-19T00:00:00Z,2013-10-15T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
179171,African swine fever,,50.442889,38.301435,"Livenka, Krasnogvardeysky raion",Russian Federation,Europe,2013-07-08T00:00:00Z,2013-10-15T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
181487,African swine fever,,55.269912,33.680005,"Yufanosky mokh stow, Izdeshkovo hunting reserve, Safonovky raion",Russian Federation,Europe,2013-07-22T00:00:00Z,2013-10-15T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
181511,African swine fever,,50.486222,41.912087,"Zakhopersky, Nekhaevsky",Russian Federation,Europe,2013-08-13T00:00:00Z,2013-10-16T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
181516,African swine fever,,55.205803,34.318695,"Vyazma town, Vyazemsky",Russian Federation,Europe,2013-08-16T00:00:00Z,2013-10-16T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
181514,African swine fever,,51.01975,42.034339,"Khoperskoe hunting reserve, Uryupinskysky",Russian Federation,Europe,2013-08-21T00:00:00Z,2013-10-16T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
181492,African swine fever,,57.220078,39.5799,"Semibratovo rural village, Rostovky raion",Russian Federation,Europe,2013-07-26T00:00:00Z,2013-10-15T00:00:00Z,"Domestic,swine,",WOAH (former OIE),,,Confirmed
179169,African swine fever,,54.679325,37.990217,"Denisovskoe hunting reserve, Yasnogorsky raion",Russian Federation,Europe,2013-07-03T00:00:00Z,2013-10-15T00:00:00Z,"Wild,wild boar,",WOAH (former OIE),,,Confirmed
