Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
233911,African swine fever,,48.962769,38.888322,Luhans'ka,Ukraine,Europe,2018-02-09T00:00:00Z,2018-02-13T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
238539,African swine fever,,52.24485,21.584132,Mieduniszki Male,Poland,Europe,2018-07-03T00:00:00Z,2018-07-23T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
237524,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-17T00:00:00Z,2018-06-26T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
238315,African swine fever,,53.785749,21.100579,Zelazna Gora,Poland,Europe,2018-06-22T00:00:00Z,2018-07-13T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
231015,African swine fever,,46.660341,33.361235,Bekhtery,Ukraine,Europe,2017-09-20T00:00:00Z,2017-09-22T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
237556,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-19T00:00:00Z,2018-06-27T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
237516,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-16T00:00:00Z,2018-06-26T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
237523,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-16T00:00:00Z,2018-06-26T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
237517,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-16T00:00:00Z,2018-06-26T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
237497,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-20T00:00:00Z,2018-06-25T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
238318,African swine fever,,53.785749,21.100579,Glebock,Poland,Europe,2018-06-26T00:00:00Z,2018-07-13T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
237498,African swine fever,,45.052236,28.897984,Pardina,Romania,Europe,2018-06-20T00:00:00Z,2018-06-25T00:00:00Z,"Domestic,Swine,",WOAH (former OIE),,,Confirmed
